,0
1102503035,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0099500134, 'C': 0.017788226, 'FA': 0.0020923713, 'GA': 0.0046081155, 'Start': 0.0979127987, 'Stub': 0.8676484751}}}}"
1061142712,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0071621902, 'C': 0.015290714, 'FA': 0.0014434228, 'GA': 0.0041845648, 'Start': 0.0442182506, 'Stub': 0.9277008576}}}}"
1107510416,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0082327675, 'C': 0.0138084717, 'FA': 0.0015822974, 'GA': 0.0032432612, 'Start': 0.0249964987, 'Stub': 0.9481367037}}}}"
994431648,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1504624164, 'C': 0.5471429935, 'FA': 0.0058489572, 'GA': 0.0289514504, 'Start': 0.2594443691, 'Stub': 0.0081498134}}}}"
1100063840,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2441589108, 'C': 0.4683061904, 'FA': 0.0069934182, 'GA': 0.1860546427, 'Start': 0.087008486, 'Stub': 0.0074783519}}}}"
1097001600,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1164986845, 'C': 0.2910007685, 'FA': 0.0066894463, 'GA': 0.013496886, 'Start': 0.5495455559, 'Stub': 0.0227686588}}}}"
1065301288,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.1331777417, 'C': 0.2994164079, 'FA': 0.0087074308, 'GA': 0.5051153401, 'Start': 0.0497729648, 'Stub': 0.0038101147}}}}"
1100681508,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2358853749, 'C': 0.4520611851, 'FA': 0.0063314084, 'GA': 0.0343707127, 'Start': 0.2653776062, 'Stub': 0.0059737126}}}}"
1024945176,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.042699792, 'C': 0.0741444863, 'FA': 0.0052624984, 'GA': 0.0139965474, 'Start': 0.6827955305, 'Stub': 0.1811011454}}}}"
1061578606,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0386636015, 'C': 0.0918664497, 'FA': 0.0062198911, 'GA': 0.0148218084, 'Start': 0.3746463861, 'Stub': 0.4737818631}}}}"
1103635235,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.015144042, 'C': 0.0206638593, 'FA': 0.0027565577, 'GA': 0.0049176277, 'Start': 0.2531227208, 'Stub': 0.7033951925}}}}"
1102307873,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0801352595, 'C': 0.2766397873, 'FA': 0.0059262383, 'GA': 0.0192669273, 'Start': 0.601518528, 'Stub': 0.0165132595}}}}"
1032453138,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0070699069, 'C': 0.0131166784, 'FA': 0.0014267222, 'GA': 0.0033478002, 'Start': 0.0512458508, 'Stub': 0.9237930415}}}}"
1111944564,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2302114919, 'C': 0.3838249936, 'FA': 0.0175744982, 'GA': 0.2942926845, 'Start': 0.0675215568, 'Stub': 0.0065747749}}}}"
1105927779,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0203510589, 'C': 0.0493990849, 'FA': 0.003345195, 'GA': 0.00888255, 'Start': 0.1998506623, 'Stub': 0.7181714488}}}}"
1080005744,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0092579807, 'C': 0.0163752758, 'FA': 0.0016475095, 'GA': 0.004244048, 'Start': 0.0445993266, 'Stub': 0.9238758594}}}}"
1113132655,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0518479557, 'C': 0.0960047981, 'FA': 0.006394764, 'GA': 0.0141522119, 'Start': 0.6327471247, 'Stub': 0.1988531457}}}}"
1072980918,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0059745085, 'C': 0.0110126279, 'FA': 0.0013591027, 'GA': 0.0029248736, 'Start': 0.0281694013, 'Stub': 0.9505594861}}}}"
1070902114,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1935854254, 'C': 0.4749452925, 'FA': 0.012311234, 'GA': 0.2005318016, 'Start': 0.1108304098, 'Stub': 0.0077958368}}}}"
1097981546,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0079493289, 'C': 0.009907431, 'FA': 0.0014535168, 'GA': 0.0031025372, 'Start': 0.0457236815, 'Stub': 0.9318635047}}}}"
1098029081,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.032289896, 'C': 0.0971810745, 'FA': 0.0053791348, 'GA': 0.0113203316, 'Start': 0.5647438573, 'Stub': 0.2890857058}}}}"
1063422822,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1382553961, 'C': 0.276298878, 'FA': 0.0055085206, 'GA': 0.0370365025, 'Start': 0.5245457694, 'Stub': 0.0183549334}}}}"
1081860109,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0331486928, 'C': 0.03224477, 'FA': 0.0046148449, 'GA': 0.0071856934, 'Start': 0.6364246939, 'Stub': 0.286381305}}}}"
1112461007,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0192164807, 'C': 0.0351182201, 'FA': 0.0034858556, 'GA': 0.0079197495, 'Start': 0.3071969701, 'Stub': 0.6270627239}}}}"
1107204738,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0271514998, 'C': 0.0687613941, 'FA': 0.0054366135, 'GA': 0.0100437531, 'Start': 0.725608876, 'Stub': 0.1629978635}}}}"
1102536671,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0082984861, 'C': 0.0129686889, 'FA': 0.0016524393, 'GA': 0.0035216973, 'Start': 0.0462288622, 'Stub': 0.9273298263}}}}"
1087125829,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2019916531, 'C': 0.4034459614, 'FA': 0.0112152199, 'GA': 0.3177950981, 'Start': 0.060135121, 'Stub': 0.0054169466}}}}"
1011055984,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0320047787, 'C': 0.0802848118, 'FA': 0.0046450008, 'GA': 0.0152548044, 'Start': 0.6824898774, 'Stub': 0.1853207269}}}}"
1101759070,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0201889634, 'C': 0.030760474, 'FA': 0.0038882988, 'GA': 0.0082777996, 'Start': 0.4249055138, 'Stub': 0.5119789504}}}}"
940385995,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0354166028, 'C': 0.0691222314, 'FA': 0.003824903, 'GA': 0.010839556, 'Start': 0.3215616107, 'Stub': 0.559235096}}}}"
1065754568,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.016874552, 'C': 0.0275916046, 'FA': 0.0027127152, 'GA': 0.0047373209, 'Start': 0.1898961242, 'Stub': 0.7581876831}}}}"
1114425456,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.294490365, 'C': 0.5007526739, 'FA': 0.0147085781, 'GA': 0.1464369127, 'Start': 0.0371821619, 'Stub': 0.0064293084}}}}"
1107549467,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0565710549, 'C': 0.1709387244, 'FA': 0.0041742011, 'GA': 0.0127850169, 'Start': 0.7105008854, 'Stub': 0.0450301172}}}}"
1082780319,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0198032282, 'C': 0.0380354365, 'FA': 0.0038620407, 'GA': 0.0100484649, 'Start': 0.3840230056, 'Stub': 0.5442278241}}}}"
1069230773,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0085074498, 'C': 0.0148428761, 'FA': 0.0017532295, 'GA': 0.0038463186, 'Start': 0.0597270745, 'Stub': 0.9113230515}}}}"
1033082438,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0167942721, 'C': 0.0320191764, 'FA': 0.0028766516, 'GA': 0.0068863779, 'Start': 0.2890001983, 'Stub': 0.6524233237}}}}"
1106343655,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0073020414, 'C': 0.0095463653, 'FA': 0.0014052321, 'GA': 0.0030206749, 'Start': 0.0429827219, 'Stub': 0.9357429643}}}}"
1082411763,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0370789539, 'C': 0.1026713036, 'FA': 0.0037757995, 'GA': 0.0151639184, 'Start': 0.7480897435, 'Stub': 0.0932202811}}}}"
1110459840,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0865359324, 'C': 0.2385441196, 'FA': 0.0056512557, 'GA': 0.0135575489, 'Start': 0.6174275361, 'Stub': 0.0382836073}}}}"
1048653554,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2224381716, 'C': 0.3938766789, 'FA': 0.0077291597, 'GA': 0.1830105804, 'Start': 0.1755006411, 'Stub': 0.0174447682}}}}"
1110459929,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0228965287, 'C': 0.0654652602, 'FA': 0.0043434425, 'GA': 0.0088705691, 'Start': 0.6445248551, 'Stub': 0.2538993443}}}}"
1048466076,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0932627398, 'C': 0.1989636326, 'FA': 0.0063707423, 'GA': 0.025975447, 'Start': 0.5999934201, 'Stub': 0.0754340182}}}}"
994787433,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0102247892, 'C': 0.0161096619, 'FA': 0.001513421, 'GA': 0.0032827871, 'Start': 0.1577994501, 'Stub': 0.8110698907}}}}"
1099627033,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0227198527, 'C': 0.0512714564, 'FA': 0.0037567225, 'GA': 0.0092195114, 'Start': 0.4187246918, 'Stub': 0.4943077651}}}}"
1086952268,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0399604055, 'C': 0.0889283233, 'FA': 0.004840082, 'GA': 0.012906836, 'Start': 0.6047558919, 'Stub': 0.2486084613}}}}"
1095198944,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.1640769838, 'C': 0.3348075534, 'FA': 0.0167895826, 'GA': 0.4219821146, 'Start': 0.0555733892, 'Stub': 0.0067703764}}}}"
1112443092,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1092911189, 'C': 0.6483867228, 'FA': 0.0058212844, 'GA': 0.0405773198, 'Start': 0.1872428299, 'Stub': 0.0086807242}}}}"
943104033,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0046043748, 'C': 0.0062966086, 'FA': 0.0008998371, 'GA': 0.0020780836, 'Start': 0.0091711116, 'Stub': 0.9769499843}}}}"
1036632663,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0069385594, 'C': 0.0075172234, 'FA': 0.0014294436, 'GA': 0.0023011868, 'Start': 0.018265283, 'Stub': 0.9635483039}}}}"
1110604657,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0595410722, 'C': 0.2237825754, 'FA': 0.0040485949, 'GA': 0.0137335189, 'Start': 0.6792591681, 'Stub': 0.0196350705}}}}"
1078602113,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1789479399, 'C': 0.4176693951, 'FA': 0.0054308967, 'GA': 0.0346070994, 'Start': 0.3477950647, 'Stub': 0.0155496043}}}}"
1092597474,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0624325438, 'C': 0.1374706618, 'FA': 0.006702384, 'GA': 0.0265117533, 'Start': 0.6208945414, 'Stub': 0.1459881157}}}}"
1101412229,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0753242055, 'C': 0.0884150314, 'FA': 0.0057043121, 'GA': 0.0372677513, 'Start': 0.3986231939, 'Stub': 0.3946655058}}}}"
1114291552,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0274893675, 'C': 0.0573372682, 'FA': 0.0040093793, 'GA': 0.0099710443, 'Start': 0.4323572025, 'Stub': 0.4688357382}}}}"
994241314,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0848420136, 'C': 0.2809041322, 'FA': 0.0047267064, 'GA': 0.0102613369, 'Start': 0.5836456234, 'Stub': 0.0356201875}}}}"
1074997953,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0591771752, 'C': 0.1913039611, 'FA': 0.0055369388, 'GA': 0.0190103978, 'Start': 0.6639064914, 'Stub': 0.0610650357}}}}"
1108945638,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0336575831, 'C': 0.0857423077, 'FA': 0.0047544275, 'GA': 0.0122275445, 'Start': 0.5030585281, 'Stub': 0.3605596091}}}}"
1113889681,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0304692789, 'C': 0.0642094346, 'FA': 0.0049779968, 'GA': 0.0136014974, 'Start': 0.5459110025, 'Stub': 0.3408307897}}}}"
994193575,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0074531907, 'C': 0.0130086953, 'FA': 0.0016273646, 'GA': 0.0035327862, 'Start': 0.0386028582, 'Stub': 0.9357751049}}}}"
1095364177,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0516045652, 'C': 0.0574724093, 'FA': 0.0060912662, 'GA': 0.0174822852, 'Start': 0.4376018396, 'Stub': 0.4297476346}}}}"
1092463612,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0130678691, 'C': 0.0216128412, 'FA': 0.0023337953, 'GA': 0.0060485442, 'Start': 0.0977916249, 'Stub': 0.8591453253}}}}"
1015498267,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0089909043, 'C': 0.0121419746, 'FA': 0.0017043461, 'GA': 0.0036208944, 'Start': 0.0441735424, 'Stub': 0.9293683382}}}}"
1112822378,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0058915168, 'C': 0.0051181882, 'FA': 0.0014479196, 'GA': 0.0017611819, 'Start': 0.0270293331, 'Stub': 0.9587518604}}}}"
1076927507,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0176308904, 'C': 0.035444661, 'FA': 0.002908954, 'GA': 0.0049905659, 'Start': 0.4696823347, 'Stub': 0.469342594}}}}"
1110372331,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0095677393, 'C': 0.0153268092, 'FA': 0.0017628574, 'GA': 0.0031556992, 'Start': 0.057288194, 'Stub': 0.9128987008}}}}"
1114239760,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0443987303, 'C': 0.1279567606, 'FA': 0.0052645413, 'GA': 0.0125849534, 'Start': 0.664161447, 'Stub': 0.1456335674}}}}"
1111097065,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0059622129, 'C': 0.0051796047, 'FA': 0.0014652942, 'GA': 0.0017823154, 'Start': 0.0271780721, 'Stub': 0.9584325007}}}}"
1106717687,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0390483838, 'C': 0.1119949228, 'FA': 0.0043414851, 'GA': 0.0136623757, 'Start': 0.7381634128, 'Stub': 0.0927894197}}}}"
1096074639,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1035237872, 'C': 0.2887486453, 'FA': 0.0045074596, 'GA': 0.0147877821, 'Start': 0.548785755, 'Stub': 0.0396465708}}}}"
1114108183,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1143851765, 'C': 0.4284983405, 'FA': 0.0043564839, 'GA': 0.0131126371, 'Start': 0.4240683362, 'Stub': 0.0155790259}}}}"
1107524870,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0585323615, 'C': 0.2169888964, 'FA': 0.0052755001, 'GA': 0.0184651782, 'Start': 0.6642598041, 'Stub': 0.0364782597}}}}"
1114401087,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1039937075, 'C': 0.3254302962, 'FA': 0.0067875648, 'GA': 0.0614790856, 'Start': 0.4835771087, 'Stub': 0.0187322373}}}}"
1112281498,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0832653325, 'C': 0.3091031134, 'FA': 0.0068186282, 'GA': 0.0150015535, 'Start': 0.5643962629, 'Stub': 0.0214151094}}}}"
1105938881,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.1815933812, 'C': 0.0818110304, 'FA': 0.157993935, 'GA': 0.5579976745, 'Start': 0.0149132473, 'Stub': 0.0056907316}}}}"
1102923903,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.029297208, 'C': 0.0700765042, 'FA': 0.0041029024, 'GA': 0.0100923355, 'Start': 0.4626106568, 'Stub': 0.4238203931}}}}"
1109643440,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1001933503, 'C': 0.640053691, 'FA': 0.0040090428, 'GA': 0.0125151435, 'Start': 0.2346212871, 'Stub': 0.0086074854}}}}"
1073830494,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1321068683, 'C': 0.3648719415, 'FA': 0.0050346325, 'GA': 0.0223120176, 'Start': 0.4639170565, 'Stub': 0.0117574837}}}}"
1089430147,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0409686978, 'C': 0.1412623804, 'FA': 0.0045280103, 'GA': 0.0084867861, 'Start': 0.7510267975, 'Stub': 0.0537273279}}}}"
1112281609,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1675135172, 'C': 0.4441153165, 'FA': 0.0043140867, 'GA': 0.0073477224, 'Start': 0.3725937574, 'Stub': 0.0041155998}}}}"
1110792268,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.2058094985, 'C': 0.3128903083, 'FA': 0.0327097613, 'GA': 0.4024146383, 'Start': 0.0406790139, 'Stub': 0.0054967796}}}}"
1115113601,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.1592196724, 'C': 0.3919938284, 'FA': 0.0225263386, 'GA': 0.3992299814, 'Start': 0.0229950767, 'Stub': 0.0040351025}}}}"
1101901817,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0163891434, 'C': 0.0299586328, 'FA': 0.0025680138, 'GA': 0.0046171859, 'Start': 0.5134651808, 'Stub': 0.4330018432}}}}"
1098361744,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0965801991, 'C': 0.2799941132, 'FA': 0.0059664822, 'GA': 0.02924652, 'Start': 0.5652262577, 'Stub': 0.0229864278}}}}"
1088155670,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0404263502, 'C': 0.0770554153, 'FA': 0.0047710331, 'GA': 0.0153795524, 'Start': 0.6782694487, 'Stub': 0.1840982004}}}}"
1114867396,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.1778960225, 'C': 0.3674235686, 'FA': 0.0539337263, 'GA': 0.3730545995, 'Start': 0.0225607704, 'Stub': 0.0051313127}}}}"
1101913378,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0442855144, 'C': 0.0489542056, 'FA': 0.004112735, 'GA': 0.006761819, 'Start': 0.7380395254, 'Stub': 0.1578462005}}}}"
1114407298,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0633685299, 'C': 0.2112741532, 'FA': 0.0054194991, 'GA': 0.0172711123, 'Start': 0.6354852263, 'Stub': 0.0671814792}}}}"
1090084846,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0369470611, 'C': 0.0755742238, 'FA': 0.0042833211, 'GA': 0.0071239286, 'Start': 0.6771983012, 'Stub': 0.1988731643}}}}"
1000483365,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0966509397, 'C': 0.2396021442, 'FA': 0.0051104331, 'GA': 0.0180262912, 'Start': 0.6227778156, 'Stub': 0.0178323762}}}}"
1103910885,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.3283707234, 'C': 0.5034742784, 'FA': 0.0260869848, 'GA': 0.0184711552, 'Start': 0.1155790134, 'Stub': 0.0080178449}}}}"
1077551665,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0287181412, 'C': 0.0762381242, 'FA': 0.0046720334, 'GA': 0.0082147941, 'Start': 0.6704785313, 'Stub': 0.2116783758}}}}"
1077325555,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0335334914, 'C': 0.1473870203, 'FA': 0.00488869, 'GA': 0.0092993703, 'Start': 0.6493372223, 'Stub': 0.1555542057}}}}"
1101911244,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0102832893, 'C': 0.0191956883, 'FA': 0.0022846241, 'GA': 0.0055500946, 'Start': 0.103200262, 'Stub': 0.8594860417}}}}"
1113195843,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0649684195, 'C': 0.1986010516, 'FA': 0.0047124194, 'GA': 0.0154931128, 'Start': 0.6517373929, 'Stub': 0.0644876038}}}}"
1101527320,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0870720359, 'C': 0.23763327, 'FA': 0.0055974924, 'GA': 0.0426298429, 'Start': 0.5983246195, 'Stub': 0.0287427393}}}}"
1064960620,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1314657605, 'C': 0.5142626184, 'FA': 0.0093607081, 'GA': 0.1446354093, 'Start': 0.1926400458, 'Stub': 0.0076354579}}}}"
1102847766,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0138829423, 'C': 0.0306934901, 'FA': 0.0026691401, 'GA': 0.0061201058, 'Start': 0.108549599, 'Stub': 0.8380847227}}}}"
1100295706,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0157083801, 'C': 0.0219410247, 'FA': 0.0030143803, 'GA': 0.0054032254, 'Start': 0.2822195809, 'Stub': 0.6717134087}}}}"
1107590032,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2202109879, 'C': 0.4469561488, 'FA': 0.0141498287, 'GA': 0.1496930887, 'Start': 0.1582141127, 'Stub': 0.0107758332}}}}"
1107670119,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1611512015, 'C': 0.6106247009, 'FA': 0.0107238391, 'GA': 0.0491333053, 'Start': 0.1606228345, 'Stub': 0.0077441187}}}}"
1102931394,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.1647963896, 'C': 0.3449518338, 'FA': 0.0193492292, 'GA': 0.4313006367, 'Start': 0.0346254493, 'Stub': 0.0049764614}}}}"
1110913016,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.1547653394, 'C': 0.2204264284, 'FA': 0.0420348225, 'GA': 0.5609719258, 'Start': 0.0169609946, 'Stub': 0.0048404893}}}}"
1104185628,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2009290349, 'C': 0.392167333, 'FA': 0.0082954566, 'GA': 0.0841981224, 'Start': 0.2975065286, 'Stub': 0.0169035244}}}}"
1105633932,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1749275802, 'C': 0.4818594279, 'FA': 0.0072465282, 'GA': 0.0668958996, 'Start': 0.2622421618, 'Stub': 0.0068284023}}}}"
1098125658,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.175649117, 'C': 0.3550730565, 'FA': 0.0093065492, 'GA': 0.0632373959, 'Start': 0.3529111904, 'Stub': 0.043822691}}}}"
1087827974,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0509805867, 'C': 0.1252634088, 'FA': 0.0043091908, 'GA': 0.0100436077, 'Start': 0.1488433272, 'Stub': 0.6605598788}}}}"
1088459908,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1335840435, 'C': 0.4336551136, 'FA': 0.0093742602, 'GA': 0.0225384499, 'Start': 0.2813002086, 'Stub': 0.1195479242}}}}"
1112079022,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1094703984, 'C': 0.32219922, 'FA': 0.0068854162, 'GA': 0.0911586817, 'Start': 0.4514822555, 'Stub': 0.0188040281}}}}"
1072415676,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0105341662, 'C': 0.0159973228, 'FA': 0.0020771342, 'GA': 0.0046499971, 'Start': 0.1091796279, 'Stub': 0.8575617517}}}}"
993314704,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.027436621, 'C': 0.0683763199, 'FA': 0.0029515174, 'GA': 0.0049070697, 'Start': 0.8363789381, 'Stub': 0.0599495339}}}}"
991317533,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0065651167, 'C': 0.0102295238, 'FA': 0.0014038178, 'GA': 0.0029529053, 'Start': 0.0275574271, 'Stub': 0.9512912093}}}}"
1100186329,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.3346072595, 'C': 0.5378167353, 'FA': 0.0441348406, 'GA': 0.0535072992, 'Start': 0.0248967652, 'Stub': 0.0050371003}}}}"
1092915419,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1205944122, 'C': 0.3516920529, 'FA': 0.0060202941, 'GA': 0.028456168, 'Start': 0.4792342799, 'Stub': 0.0140027929}}}}"
1101182986,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.004725446, 'C': 0.0065494797, 'FA': 0.0009912968, 'GA': 0.0021789793, 'Start': 0.0098528232, 'Stub': 0.975701975}}}}"
1077548180,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0078560315, 'C': 0.0082991355, 'FA': 0.0015589826, 'GA': 0.0023209143, 'Start': 0.0247516885, 'Stub': 0.9552132476}}}}"
1093592844,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0427044116, 'C': 0.0985791594, 'FA': 0.005120115, 'GA': 0.0134016458, 'Start': 0.4723402603, 'Stub': 0.3678544079}}}}"
1018727512,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0093359423, 'C': 0.0138741686, 'FA': 0.0017077952, 'GA': 0.0038630596, 'Start': 0.0315249987, 'Stub': 0.9396940356}}}}"
1043438229,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0060111455, 'C': 0.0082059481, 'FA': 0.0011268241, 'GA': 0.0025843469, 'Start': 0.0138343904, 'Stub': 0.968237345}}}}"
946357029,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0253175755, 'C': 0.0851951871, 'FA': 0.0042009805, 'GA': 0.0082521292, 'Start': 0.6299797205, 'Stub': 0.2470544072}}}}"
1112103352,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0287310073, 'C': 0.0515328018, 'FA': 0.0043372427, 'GA': 0.007721906, 'Start': 0.6561852737, 'Stub': 0.2514917684}}}}"
1028276227,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0763709528, 'C': 0.1631627613, 'FA': 0.0046614612, 'GA': 0.00996207, 'Start': 0.6800593202, 'Stub': 0.0657834346}}}}"
1106146731,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0254287655, 'C': 0.0472665452, 'FA': 0.0033971152, 'GA': 0.0069434533, 'Start': 0.4270074529, 'Stub': 0.489956668}}}}"
